epoch,global_step,lr_start,lr_next,best_val_dice,best_epoch,bad_epochs,early_stop,epoch_compute_seconds,train/loss,train/ce,train/dice_loss,train/dice/background,train/dice/normal_myocardium,train/dice/edema,train/dice/scar,train/mean_dice,train/iou/background,train/iou/normal_myocardium,train/iou/edema,train/iou/scar,train/mean_iou,train/pixel_accuracy,train/seconds,train/samples_per_second,train/samples,train/gpu_peak_allocated_mb,train/gpu_peak_reserved_mb,train/grad_norm,train/amp_skipped_steps,train/optimizer_updates,train/amp_scale,val/loss,val/ce,val/dice_loss,val/dice/background,val/dice/normal_myocardium,val/dice/edema,val/dice/scar,val/mean_dice,val/iou/background,val/iou/normal_myocardium,val/iou/edema,val/iou/scar,val/mean_iou,val/pixel_accuracy,val/seconds,val/samples_per_second,val/samples,val/gpu_peak_allocated_mb,val/gpu_peak_reserved_mb,val/avg_pathology_dice,val/patient_dice/scar,val/defined_cases/scar,val/undefined_cases/scar,val/patient_dice/edema,val/defined_cases/edema,val/undefined_cases/edema,checkpoint_seconds,epoch_seconds
103,10197,0.00020640052456281845,0.00020546210300515874,0.5638474185530661,65,38,False,33.64206080299937,0.11476954496707602,0.05641306235120928,0.17312602706357402,0.9927423586423929,0.845257020725862,0.8411140826677581,0.670488582638148,0.7856198953439227,0.9855893049412362,0.7319871485663274,0.7257954127219051,0.5043120155888527,0.6540315256256951,0.9796390896061075,26.568742088999898,59.39310166488199,1578,3125.45458984375,3196.0,0.5980852860392947,0,99,1.0,0.20510022591818408,0.1386385736277866,0.27156187919190694,0.9904148168696828,0.7764268079834327,0.7371671478986205,0.3935818838513449,0.6357252799111327,0.9810116406411643,0.6345568970040982,0.5837408701174976,0.2450058797861089,0.48776788230256823,0.9699212863360565,1.9211581019999358,205.08463077028586,394,1129.69140625,3196.0,0.5388002810159666,0.3759185282928513,61,0,0.7016820337390818,61,0,1.514927873000488,35.16302073099996
104,10296,0.00020546210300515874,0.00020452320496830618,0.5638474185530661,65,39,False,33.74228903900075,0.11051949802007059,0.05347071116358155,0.16756828539120683,0.992840873895776,0.8494435175337343,0.8424374953651703,0.6841745753632308,0.7920185294207118,0.9857835253264973,0.7382892804296897,0.7277684721059013,0.5199584705943008,0.6620054077099639,0.980119480379634,26.606249929000114,59.30937295601442,1578,3125.45458984375,3196.0,0.41015776781120683,0,99,1.0,0.20357557934552886,0.13038420866286088,0.2767669460948954,0.9905074867914158,0.7739529868933838,0.7353659639916764,0.4019009206882411,0.6370732905244337,0.9811934945839011,0.6312588168477364,0.5814851910144513,0.2514868607904616,0.48807695621754976,0.969681638146415,2.010342411000238,195.98651346362774,394,1129.69140625,3196.0,0.5428256391265677,0.3771680895854623,61,0,0.708483188667673,61,0,1.327138928999375,35.07466091800052
105,10395,0.00020452320496830618,0.0002035838277774375,0.5638474185530661,65,40,False,33.73300951900001,0.1121948198409437,0.05513168820882327,0.16925795070345412,0.9927912177049761,0.8466859663235035,0.8403305779135258,0.6808626068086261,0.7892930503485518,0.9856856246257147,0.7341330648899378,0.7246294175814391,0.5161422989923915,0.6583015938212561,0.9798839264496197,26.69044833099997,59.122274022171865,1578,3125.45458984375,3196.0,0.666670148721849,0,99,1.0,0.2086236717434704,0.13573649707179383,0.2815108489112806,0.990421695233701,0.7693083352240044,0.7223589833067187,0.4020221990608916,0.631229839197205,0.9810251374834839,0.625102417805056,0.5653849351019488,0.25158184226628744,0.48068973172443075,0.9689915071284105,1.9259117720002905,204.57842655522256,394,1129.69140625,3196.0,0.5399651398764624,0.3835220746297695,61,0,0.6964082051231553,61,0,1.4659005980001893,35.205064944000696
106,10494,0.0002035838277774375,0.0002026439687289157,0.5638474185530661,65,41,False,33.76489164800023,0.11548154550888995,0.056591073983597966,0.17437201713805567,0.9926891571095251,0.8431469152325239,0.8398863735560276,0.670147047853493,0.7843934455473481,0.9854844352325318,0.7288279958228179,0.7239690616603492,0.503925675971778,0.6522409111516483,0.9794912978874565,26.697436393000316,59.106798749176114,1578,3125.45458984375,3196.0,0.7005881436846473,0,99,1.0,0.19942784487142176,0.12633150573914426,0.2725241837011376,0.990500732130698,0.7757852520818628,0.7446324775325484,0.39186558516801856,0.6374277715941433,0.9811802382197826,0.6337002992335616,0.5931589468468622,0.2436771339222666,0.4901787933342301,0.9698429010846288,1.9279623350003021,204.3608388230978,394,1129.69140625,3196.0,0.5449253753169632,0.3712390604490146,61,0,0.7186116901849117,61,0,1.5212684749994878,35.291957743999774
107,10593,0.0002026439687289157,0.00020170362508982982,0.5638474185530661,65,42,False,33.731418875999225,0.11420168084563412,0.056094858427124784,0.17230850244731807,0.9927829719524535,0.8449066435357602,0.837620199158097,0.6704625447895991,0.7843297958278187,0.985669368474565,0.7314617808226632,0.7206080134491454,0.5042825549307278,0.6521174497341788,0.979612014441738,26.582361605000187,59.362671513097446,1578,3125.45458984375,3196.0,0.6413530633606092,0,99,1.0,0.2041096085219214,0.1342554562134186,0.27396375477919116,0.9904629971151433,0.7710284784265157,0.7253995458080091,0.4067527721705261,0.6343935988016837,0.9811061846022409,0.6273770098751742,0.5691191646937412,0.25529796321984316,0.48393137926291957,0.9695082921062024,1.9891672200001267,198.0728397484727,394,1129.69140625,3196.0,0.5394361685357348,0.3908460018969088,61,0,0.6880263351745609,61,0,1.5120464139999967,35.24930859699998
108,10692,0.00020170362508982982,0.00020076279409752444,0.5638474185530661,65,43,False,33.61930011599998,0.11295369603636903,0.05631010317927078,0.16959728996525547,0.9928022309996387,0.8463869916077327,0.8406303835549582,0.6745967259154383,0.7872047003593764,0.985707337283908,0.7336836403980047,0.7250753958280975,0.5089746940465144,0.6559112434242055,0.9797805766793409,26.575079017000462,59.37893915538428,1578,3125.45458984375,3196.0,0.626868359970324,0,99,1.0,0.20301748244895548,0.13336915640056435,0.2726658117498843,0.9904643867280443,0.7757675132414603,0.7445630669442606,0.39958156494709784,0.6399707150442729,0.9811089115696466,0.6336766273009942,0.5930708642862613,0.2496731830847035,0.49214022489065296,0.9702132946343591,1.9079723439999725,206.5019449778805,394,1129.69140625,3196.0,0.543801119129064,0.3777099096005156,61,0,0.7098923286576125,61,0,1.5048204770000666,35.1294788539999
109,10791,0.00020076279409752444,0.00019982147295911925,0.5638474185530661,65,44,False,33.75627501799954,0.10933996041993527,0.05331626061836425,0.16536366068893815,0.9928906707131464,0.8489641096904403,0.8445974806341852,0.6842982192918033,0.7926199365388097,0.9858817129777006,0.7375652808376981,0.7309984758366059,0.5201013096778431,0.6628883554507158,0.9801955615915122,26.59689770499972,59.33022781462838,1578,3125.45458984375,3196.0,0.5778800806011817,0,99,1.0,0.20407804536637922,0.13522713869658823,0.27292894764902625,0.9905425541013532,0.7746251849234913,0.7440793871918312,0.3824311550822358,0.6337119090658527,0.9812623188088377,0.6321536687328817,0.5924573413347449,0.23642341794835833,0.48701147600532835,0.9703824580623414,2.0404932619994725,193.09056654954142,394,1129.69140625,3196.0,0.533370326996266,0.3601377196818618,61,0,0.7066029343106701,61,0,1.330320226999902,35.092743938999774
110,10890,0.00019982147295911925,0.00019887965885101853,0.5638474185530661,65,45,False,33.62280110000029,0.11193300542835953,0.055343030490387225,0.16852298088097906,0.9928401445204597,0.8460666464073558,0.8454810706971855,0.6766058516159679,0.7893845229068365,0.985782087241491,0.7332023498352143,0.7323232640349611,0.5112655609382561,0.6589303916028105,0.9799787282037191,26.557636499999717,59.417938038274485,1578,3125.45458984375,3196.0,0.67701350784663,0,99,1.0,0.19778999081117854,0.1254179854759105,0.2701619995880853,0.9904415405498963,0.7778244640526799,0.7445999380586427,0.3928999560846498,0.6384414527319907,0.9810640793296703,0.6364261443424988,0.5931176527960252,0.24447759650820144,0.4913404645489085,0.969947311478823,1.9601675730000352,201.00322310555484,394,1129.69140625,3196.0,0.5483699067780416,0.3802270404058212,61,0,0.7165127731502621,61,0,1.4792170650007392,35.10795916299958
111,10989,0.00019887965885101853,0.00019793734891840968,0.5638474185530661,65,46,False,33.50615343700065,0.10925578451579665,0.05417145061081202,0.16434011794390635,0.9928671570921818,0.8487368241463041,0.8449461935113387,0.6793006056234455,0.7909945410936962,0.9858353484189352,0.7372222459186542,0.731521067473001,0.5143491460023832,0.6610308197980128,0.9801024617048875,26.545286915999895,59.44558086689494,1578,3125.45458984375,3196.0,0.5179887313132334,0,99,1.0,0.19757345401998705,0.1189045006702394,0.2762424022261866,0.9906389938869867,0.7763294454589768,0.7435000749373738,0.4013464646582096,0.6403919950181868,0.9814516192792866,0.6344268419126616,0.5917231351210119,0.2510528114976471,0.4924009295104402,0.9703062415728109,1.889469538999947,208.52413434965203,394,1129.69140625,3196.0,0.5548197632551087,0.3921890455897242,61,0,0.7174504809204932,61,0,1.4852196540005025,34.99738708699988
112,11088,0.00019793734891840968,0.00019699454027475116,0.5638474185530661,65,47,False,33.86945741599993,0.10989916450208281,0.05343896711507224,0.16635936249344974,0.9929222892288435,0.8488381847689583,0.849640016732062,0.677137760102666,0.7918719872012288,0.9859440623192091,0.7373752095821507,0.7385862070048788,0.5118732243466395,0.6626115469778897,0.9802408544736216,26.682063595000727,59.14085296969539,1578,3125.45458984375,3196.0,0.55309781703082,0,99,1.0,0.20101767188401393,0.12821768579749288,0.27381765971026445,0.9903867654808352,0.7709494426751592,0.7362446626254447,0.3974524749330793,0.6348821934112278,0.9809565996354173,0.6272723592048262,0.5825848096159094,0.2480129098926299,0.48595669290445515,0.9695233185279187,1.9300063460004822,204.14440647642388,394,1129.69140625,3196.0,0.5426918248812738,0.3805456934822674,61,0,0.7048379562802801,61,0,1.5057235229996877,35.38055380999958
113,11187,0.00019699454027475116,0.0001960512300012491,0.5638474185530661,65,48,False,33.841926674000206,0.10666627277288449,0.05185851315921704,0.161474032395995,0.9929651616191325,0.8529330470900492,0.8475652450524961,0.6931751102570307,0.797891134133192,0.9860286097109048,0.7435773865913194,0.7354561647970298,0.5304269268955895,0.6698201594279795,0.9805932570772933,26.785996231000354,58.91137990132793,1578,3125.45458984375,3196.0,0.45480510155961973,0,99,1.0,0.19867220415076628,0.11995563183339114,0.27738877412328866,0.9905006093063689,0.7702838304421012,0.748817284683516,0.4133573029814055,0.6441528060356743,0.9811799971724517,0.6263915605167896,0.598487555427989,0.2605232443058106,0.49513412008352975,0.9698102147446066,1.8990063299997928,207.47692821015661,394,1129.69140625,3196.0,0.5518909221308181,0.38646263162060174,61,0,0.7173192126410346,61,0,1.5300321220001933,35.37796739999976
114,11286,0.0001960512300012491,0.00019510741514632257,0.5638474185530661,65,49,False,33.41530657699968,0.10684701056232622,0.051916359495300754,0.1617776609116785,0.9929945555980769,0.851452313574802,0.847208837232894,0.6950075731437025,0.7978895746504663,0.986086580880238,0.741329527400737,0.7349196147542401,0.5325759436152154,0.6696083619233976,0.9806161549305885,26.3827433309998,59.81182397153693,1578,3125.45458984375,3196.0,0.5184190830196997,0,99,1.0,0.20249031605151704,0.12524266824655728,0.27973796412121826,0.9905567994128583,0.7764946157539635,0.7372033959799724,0.39058433587036584,0.6347607825347672,0.9812902784789693,0.6346474856197422,0.5837863307781596,0.24268704758853726,0.48704028799547966,0.9702218147703838,1.932775625999966,203.8519084677276,394,1129.69140625,3196.0,0.5399900233151637,0.3707898121061706,61,0,0.7091902345241567,61,0,1.5121592440000313,34.933367487000396
115,11385,0.00019510741514632257,0.0001941630927250569,0.5638474185530661,65,50,False,33.6434788710003,0.1091947033529197,0.05434576040948298,0.16404364600834284,0.99294618278849,0.8496619473994937,0.844061409782147,0.6832452886740848,0.7923228819519085,0.9859911812239752,0.7386193523536054,0.7301957188081001,0.5188857748502653,0.662566948670657,0.9802553203471562,26.555101391999415,59.4236104282179,1578,3125.45458984375,3196.0,0.6808868255278077,0,99,1.0,0.19984396709705973,0.12897416552159993,0.2707137671218911,0.9904483068565161,0.7742788929812401,0.7445076805052542,0.4026357039187228,0.6404740924684057,0.9810773569925034,0.6316925510603855,0.593000585463454,0.2520625413416877,0.49225189262184244,0.9698752776015228,1.9498517309993986,202.06664626651119,394,1129.69140625,3196.0,0.5490096197580054,0.380117584154846,61,0,0.717901655361165,61,0,1.5502938039999208,35.199769159000425
116,11484,0.0001941630927250569,0.00019321825971864483,0.5638474185530661,65,51,False,33.535549919000005,0.107348346060522,0.05267835615724514,0.16201833610072336,0.9929629190903361,0.8509810699920768,0.8461893430742625,0.6909263778107715,0.7960322636257035,0.9860241871067801,0.7406153613032369,0.7333866592365212,0.5277979527654839,0.667266657768414,0.980478342343948,26.432776175000072,59.69861014797458,1578,3125.45458984375,3196.0,0.5223291147537906,0,99,1.0,0.20351220659798172,0.13138525059380507,0.27563916207267547,0.9906509989570272,0.7729624255315314,0.7456245908055142,0.39859636601540427,0.6390611274508166,0.9814751864155761,0.6299419362657784,0.5944190115177139,0.24890437211237057,0.49108843996528767,0.9702685980627379,1.9335964460005926,203.76537245656442,394,1129.69140625,3196.0,0.5412312999655705,0.36843719484450416,61,0,0.7140254050866368,61,0,1.534545947000879,35.07545058100004
117,11583,0.00019321825971864483,0.00019227291307381562,0.5638474185530661,65,52,False,33.77675195000029,0.10729745462895648,0.052649223343652164,0.16194568640530033,0.9930024541594907,0.8506047332429962,0.8477319866942977,0.689621711737727,0.7959861438916738,0.9861021590977789,0.7400454463702124,0.735707298046284,0.5262768148060911,0.6673431864075292,0.9805140042033033,26.63683975099957,59.24126190460654,1578,3125.45458984375,3196.0,0.6130141323865063,0,99,1.0,0.20668119819938835,0.1395203209467951,0.27384207756991313,0.990474694185122,0.7701150213964041,0.739235455909008,0.4060454667573639,0.6384653146875919,0.9811291390913884,0.6261683285788141,0.5863390268814982,0.25474093412898785,0.4890827631964334,0.9698644337920368,1.9456115249995491,202.50702410908636,394,1129.69140625,3196.0,0.5415461642851667,0.37976624366781986,61,0,0.7033260849025134,61,0,1.5189797769999132,35.3017069360003
118,11682,0.00019227291307381562,0.0001913270497022509,0.5638474185530661,65,53,False,33.59721451600035,0.10622913139212418,0.052817992719671726,0.15964026970101852,0.9929889372899667,0.8515074910739414,0.8485030628529839,0.6899611342013167,0.7966572293760806,0.9860755001217856,0.7414131868131868,0.7368695786158677,0.526672263101654,0.6683183428435694,0.980567651707561,26.521401613000307,59.499117845509836,1578,3125.45458984375,3196.0,0.495329852507572,0,99,1.0,0.2034631540176227,0.13062023549213023,0.2763060719379919,0.9902947660923318,0.7722232296672409,0.7326793308760987,0.4150599059430799,0.6399874888288065,0.9807761045862703,0.6289606126510673,0.5781325506058382,0.26187734634226106,0.48965683653305553,0.9693129486238896,1.9102019929996459,206.26090928807497,394,1129.69140625,3196.0,0.5452925325474591,0.3889697961113467,61,0,0.7016152689835716,61,0,1.494156750000002,35.09728441399966
119,11781,0.0001913270497022509,0.00019038066647998739,0.5638474185530661,65,54,False,33.629103469000256,0.10485842573740939,0.05146838838874312,0.1582484626328084,0.99304064588786,0.8529295338564253,0.8493806084363388,0.6956241384949653,0.7993114269292431,0.9861774875346857,0.7435720463834758,0.7381942410009734,0.5333003768502199,0.671688888078223,0.9807518401828857,26.525582268999642,59.4897402815622,1578,3125.45458984375,3196.0,0.5432994626086167,0,99,1.0,0.2046552784551824,0.1304895878594539,0.27882096753810265,0.9905011112801798,0.7729156280805123,0.7361449772720431,0.41059367833511573,0.6398847612292237,0.9811809823151642,0.6298797749917276,0.5824599847560976,0.2583314742985442,0.4902237446821231,0.9699400306353109,1.9306503699999666,204.07630823389675,394,1129.69140625,3196.0,0.5423596991458087,0.38620413201225673,61,0,0.6985152662793608,61,0,1.3327120870008002,34.96781520500008
120,11880,0.00019038066647998739,0.00018943376024680656,0.5638474185530661,65,55,False,33.71789127400007,0.1066662210626445,0.052745518245095685,0.16058692337971073,0.9930082051051634,0.8523978086385563,0.8464079706345045,0.6950197858938216,0.7979418550556275,0.9861135017578436,0.742764186976085,0.7337151688713124,0.5325902863361512,0.6696898807278496,0.9806499602072442,26.64085975099988,59.23232263331047,1578,3125.45458984375,3196.0,0.6300344024643754,0,99,1.0,0.2030431200102501,0.132046293788755,0.27403994615610483,0.9903905546829501,0.7742724283553476,0.7375349917177226,0.4106159012021313,0.6408077737584005,0.9809640344360442,0.6316839453292603,0.5842023239291362,0.25834906836723787,0.4914117792085448,0.9695965916977316,1.9309427349999169,204.04540893856026,394,1129.69140625,3196.0,0.547849113930511,0.39226087637591917,61,0,0.7034373514851028,61,0,1.527808455000013,35.251221708999765
121,11979,0.00018943376024680656,0.00018848632780560975,0.5638474185530661,65,56,False,33.472412985999654,0.10704803971056702,0.052416370650434675,0.16167970808135543,0.9930784533921437,0.851226753294366,0.8509027826820731,0.6923357664233577,0.7981551007999322,0.9862520637656951,0.7409876193891618,0.740496774213882,0.5294445994976277,0.6703096643668905,0.9807463477923994,26.411227110000254,59.74731857129469,1578,3125.45458984375,3196.0,0.5946559224164847,0,99,1.0,0.20725015698350627,0.13776220577924989,0.2767381087172455,0.990583503054651,0.7712080094615315,0.7403805667126784,0.3920236408337269,0.6345374056693123,0.9813426925875597,0.6276147756493601,0.5877811560754129,0.24379938087957279,0.4863984375347819,0.9699767446759994,1.9357777760005774,203.53575957154828,394,1129.69140625,3196.0,0.5312629190167966,0.35652831168741156,61,0,0.7059975263461815,61,0,1.5036190640003042,34.98215917000016
122,12078,0.00018848632780560975,0.00018753836592177935,0.5638474185530661,65,57,False,33.76262114400015,0.10404587577655439,0.05120246081184525,0.15688929088290957,0.9930955881841486,0.8543947513902808,0.8521737083207694,0.699218877515331,0.8019291124087937,0.9862858644081218,0.7458020574077808,0.742423931650902,0.5375376882620557,0.6752545591069129,0.9809605123425618,26.70055246800075,59.0999007189515,1578,3125.45458984375,3196.0,0.5319578209609697,0,99,1.0,0.20168958120237146,0.1285397663788142,0.27483939663105206,0.9905143863712186,0.7728774621073442,0.7366016438601599,0.40740396547294305,0.6389610238134824,0.9812070355422231,0.6298290824603473,0.5830319790115578,0.25581123941070666,0.48955743362753723,0.9696164203779346,1.9408477509996374,203.00407375955663,394,1129.69140625,3196.0,0.546419192984796,0.38233021386600446,61,0,0.7105081721035876,61,0,1.4929503789999217,35.261421162999795
